"Attribute";"Description";"MetaComponent";"LogicalPath";"Infrastructure";"DataType";"Values";"Entity";"Length";"Precision";"Scale";"Format";"Multiplicity";"MinValue";"MaxValue";"PhysicalAttribute";"BusinessObjectDependency";"BusinessObjectAttributeDependency";"Remark";"RequirementId";"Component";"Physical";"PhysicalEntity";"URL";"Discriminator";"BusinessObject";"BusinessFunction";"BusinessProcess";"Technology";"BusinessContact";"TechnologyContact";"ImplicitImport";"IsBusinessObjectAttribute";"BusinessObjectAttributeMapping";"BusinessObjectAttributeMappingDiscriminator";"BusinessObjectMapping";"BusinessObjectMappingDiscriminator";"NameInBusinessLanguage";"ConstantValue";"MetaType";"GUIName";"GUIType";"Namespace";"Nullable"
"PatternCode";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry/PatternCode";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Costs";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry/Costs";"";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry/Costs";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.quotingpersonalautocovmodel";""
"Entry";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry/Costs/Entry";"";"PACost";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.quotingpacovcostmodel";""
"action";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry/Costs/Entry/action";"";"PACost";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"CovTerms";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry/CovTerms";"";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry/CovTerms";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.quotingpersonalautocovmodel";""
"Entry";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry/CovTerms/Entry";"";"CovTerm";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.covtermmodel";""
"action";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry/CovTerms/Entry/action";"";"CovTerm";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry/action";"";"CovTerm";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"NonPremiumCosts";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts";"";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.quotingpolicyperiodmodel";""
"Entry";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry";"";"Cost";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.costmodel";""
"OverrideSource";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/OverrideSource";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"OverrideTermAmountBilling";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/OverrideTermAmountBilling";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"EffectiveDate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/EffectiveDate";"";"dateTime";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"StandardTermAmountBilling";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/StandardTermAmountBilling";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ActualAmount";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/ActualAmount";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Overridable";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/Overridable";"";"boolean";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ActualTermAmount";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/ActualTermAmount";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ChargeGroup";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/ChargeGroup";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"OverrideReason";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/OverrideReason";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"CoverableName";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/CoverableName";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"OverrideAdjRate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/OverrideAdjRate";"";"decimal";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ExpirationDate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/ExpirationDate";"";"dateTime";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"OverrideBaseRate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/OverrideBaseRate";"";"decimal";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"OverrideTermAmount";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/OverrideTermAmount";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"StandardAmount";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/StandardAmount";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"StandardAmountBilling";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/StandardAmountBilling";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"StandardTermAmount";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/StandardTermAmount";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"StandardAdjRate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/StandardAdjRate";"";"decimal";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ChargePattern";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/ChargePattern";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"OverrideAmountBilling";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/OverrideAmountBilling";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ActualAdjRate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/ActualAdjRate";"";"decimal";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ActualBaseRate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/ActualBaseRate";"";"decimal";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"OverrideAmount";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/OverrideAmount";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"StandardBaseRate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/StandardBaseRate";"";"decimal";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/NonPremiumCosts/Entry/action";"";"decimal";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"WrittenDate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/WrittenDate";"";"dateTime";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/action";"";"dateTime";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Code";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/ProducerCodeOfRecord/Code";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Entry";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry";"";"Note";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.notemodel";""
"SecurityType";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry/SecurityType";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"AuthoringDate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry/AuthoringDate";"";"dateTime";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Confidential";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry/Confidential";"";"boolean";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Author";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry/Author";"";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry/Author";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.notemodel";""
"PublicID";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry/Author/PublicID";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"PublicID";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry/PublicID";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LoadCommandID";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry/LoadCommandID";"";"long";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Body";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry/Body";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Subject";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry/Subject";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Topic";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry/Topic";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Language";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry/Language";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/Notes/Entry/action";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"PolicyDrivers";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PersonalAutoLine/PolicyDrivers";"";"/gxmodel/QuotingPolicyPeriodModel.xsd/PersonalAutoLine/PolicyDrivers";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.quotingpolicyperiodmodel";""
"Entry";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PersonalAutoLine/PolicyDrivers/Entry";"";"PolicyDriver";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.quotingpolicydrivermodel";""
"MaritalStatus";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PersonalAutoLine/PolicyDrivers/Entry/MaritalStatus";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"DateOfBirth";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PersonalAutoLine/PolicyDrivers/Entry/DateOfBirth";"";"dateTime";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LicenseNumber";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PersonalAutoLine/PolicyDrivers/Entry/LicenseNumber";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"VehicleDrivers";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PersonalAutoLine/PolicyDrivers/Entry/VehicleDrivers";"";"/gxmodel/QuotingPolicyPeriodModel.xsd/PersonalAutoLine/PolicyDrivers/Entry/VehicleDrivers";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.quotingpolicydrivermodel";""
"Entry";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PersonalAutoLine/PolicyDrivers/Entry/VehicleDrivers/Entry";"";"VehicleDriver";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.vehicledrivermodel";""
