"Attribute";"Description";"MetaComponent";"LogicalPath";"Infrastructure";"DataType";"Values";"Entity";"Length";"Precision";"Scale";"Format";"Multiplicity";"MinValue";"MaxValue";"PhysicalAttribute";"BusinessObjectDependency";"BusinessObjectAttributeDependency";"Remark";"RequirementId";"Component";"Physical";"PhysicalEntity";"URL";"Discriminator";"BusinessObject";"BusinessFunction";"BusinessProcess";"Technology";"BusinessContact";"TechnologyContact";"ImplicitImport";"IsBusinessObjectAttribute";"BusinessObjectAttributeMapping";"BusinessObjectAttributeMappingDiscriminator";"BusinessObjectMapping";"BusinessObjectMappingDiscriminator";"NameInBusinessLanguage";"ConstantValue";"MetaType";"GUIName";"GUIType";"Namespace";"Nullable"
"PrimaryInsuredCityKanji";"";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/PrimaryInsuredCityKanji";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/PrimaryInsuredCityKanji";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"PrimaryInsuredCountry";"";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/PrimaryInsuredCountry";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/PrimaryInsuredCountry";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"PrimaryInsuredPostalCode";"";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/PrimaryInsuredPostalCode";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/PrimaryInsuredPostalCode";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"PrimaryInsuredState";"";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/PrimaryInsuredState";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/PrimaryInsuredState";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"ProducerCodeString";"";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/ProducerCodeString";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/ProducerCodeString";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"ProducerString";"";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/ProducerString";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/ProducerString";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"ProductCode";"";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/ProductCode";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/ProductCode";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"TaxID";"";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/TaxID";"";"/pc1000/CCPolicySearchIntegration.wsdl/searchForPolicies/criteria/TaxID";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"Currency";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/TotalInsuredValues/Currency";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/TotalInsuredValues/Currency";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"Name";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/TotalInsuredValues/Name";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/TotalInsuredValues/Name";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"Value";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/TotalInsuredValues/Value";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/TotalInsuredValues/Value";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressBookUID";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressBookUID";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressBookUID";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine1";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressLine1";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressLine1";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine1Kanji";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressLine1Kanji";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressLine1Kanji";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine2";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressLine2";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressLine2";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine2Kanji";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressLine2Kanji";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressLine2Kanji";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine3";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressLine3";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressLine3";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressType";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressType";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/AddressType";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"City";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/City";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/City";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"CityKanji";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/CityKanji";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/CityKanji";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"Country";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/Country";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/Country";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"County";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/County";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/County";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"Description";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/Description";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/Description";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"HTMID";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/HTMID";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/HTMID";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"PostalCode";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/PostalCode";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/PostalCode";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"CEDEX";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/CEDEX";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/CEDEX";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"CEDEXBureau";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/CEDEXBureau";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/CEDEXBureau";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"State";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/State";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/State";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"ValidUntil";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/ValidUntil";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/ValidUntil";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"ID";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/ID";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PNIAddressFields/ID";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressBookUID";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressBookUID";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressBookUID";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine1";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressLine1";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressLine1";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine1Kanji";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressLine1Kanji";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressLine1Kanji";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine2";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressLine2";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressLine2";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine2Kanji";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressLine2Kanji";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressLine2Kanji";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine3";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressLine3";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressLine3";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressType";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressType";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/AddressType";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"City";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/City";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/City";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"CityKanji";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/CityKanji";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/CityKanji";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"Country";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/Country";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/Country";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"County";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/County";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/County";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
"Description";"";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/Description";"";"/pc1000/PolicyLocationSearchAPI.wsdl/findPolicyLocationsWithinBoundingBoxResponse/return/Entry/PolicyLocationAddress/Description";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"http://www.w3.org/2001/XMLSchema";""
